name,street_address,city,state,postal_code,country,latitude,longitude,phone,website,rating_value,review_count,services,category,google_place_id,description,source,canonical_url,is_chain,chain_name
Proper Health,1 3rd St,Bordentown,NJ,08505,US,40.1507107,-74.7103644,(609) 298-4299,https://www.properhealthnj.com/,5.0,47.0,Infrared Sauna,,ChIJf7tgLa5bwYkRxQ14kVP3Lr8,"Discover advanced thermal wellness at Proper Health in Bordentown, New Jersey. This specialized facility offers a medical-grade infrared sauna and cold plunge experience, designed to detoxify, restore, and energize through cutting-edge contrast therapy techniques that target deep tissue healing and mental clarity.",plunge,https://plungesaunafinder.com/new-jersey/bordentown/proper-health,False,
Body Alchemy Wellness,39 Main St Suite 1,Bradley Beach,NJ,07720,US,40.1981537,-74.0199693,(732) 347-6363,http://bodyalchemywellness.com/,5.0,130.0,Infrared Sauna,,ChIJqW0QPQ8xwokREJlunA8Zq1I,"Discover transformative infrared therapy at Body Alchemy Wellness in Bradley Beach. Located at 39 Main St, their Sunlighten mPulse Infrared Sauna offers six targeted wellness programs, delivering near, mid, and far infrared wavelengths for comprehensive healing and detoxification in 30 to 60-minute private sessions.",plunge,https://plungesaunafinder.com/new-jersey/bradley-beach/body-alchemy-wellness,False,
OLA - Sauna & Cold Plunge,2140 NJ-88 #6,Brick Township,NJ,08724,US,40.0771557,-74.1007132,(732) 685-0596,https://www.olaelevate.com/,5.0,78.0,"Cold Plunge, Infrared Sauna, Traditional Sauna",,ChIJvSiFsamFwYkRdHbnZaVFsEM,"Traditional Sauna available in Brick Township, New Jersey. Day Pass available.",plunge,https://plungesaunafinder.com/new-jersey/brick-township/ola-sauna-cold-plunge,False,
Internal Harmony Wellness Center,1930 Marlton Pike C-13,Cherry Hill Township,NJ,08003,US,39.9032261,-74.9637785,(856) 424-7774,http://www.internalharmonywc.com/,4.9,72.0,"Infrared Sauna, Red Light Therapy",,ChIJfbKVgrI0wYkRNlc2VAXBw8o,"Infrared Sauna available in Cherry Hill Township, New Jersey. Private Session available.",plunge,,False,
LA Fitness,852 New Jersey 3,Clifton,NJ,07012,US,40.8393308,-74.1566513,,https://www.lafitness.com/Pages/clubhome.aspx?clubid=615&utm_source=google&utm_medium=googlemaps&utm_campaign=maps,,,Traditional Sauna,,,,plunge,https://plungesaunafinder.com/new-jersey/clifton/la-fitness-tkr9ci,True,LA Fitness
The Salt Cavern,658 Allwood Rd,Clifton,NJ,07012,US,40.8462051,-74.1635094,(973) 928-2229,http://www.thesaltcavern.com/,4.7,57.0,"Halotherapy, Massage, Infrared Sauna",,ChIJKw4KKUD_wokRNocIWp4ak28,"Halotherapy available in Clifton, New Jersey. Private Session available.",plunge,https://plungesaunafinder.com/new-jersey/clifton/the-salt-cavern,False,
CGI Holistic Fitness & Spa,111 Homans Ave,Closter,NJ,07624,US,40.9718154,-73.9562973,(201) 784-5575,http://www.cgiholisticfitness.com/,4.7,89.0,"Cold Plunge, Infrared Sauna, Massage, Traditional Sauna",,ChIJVacutGvuwokRuUJaBTjIgf4,"Traditional Sauna available in Closter, New Jersey. Membership available.",plunge,https://plungesaunafinder.com/new-jersey/closter/cgi-holistic-fitness-spa,False,
Heal & Glow,2 Eastman St,Cranford,NJ,07016,US,40.6559007,-74.3053187,(646) 429-2692,https://www.healnglow.co/,5.0,56.0,Infrared Sauna,,ChIJu92TvW6zw4kRMxnaoTSnlOc,"Discover advanced thermal healing at Heal & Glow's Cranford infrared sauna. Located on Eastman Street, this wellness sanctuary offers immersive 30-60 minute sessions with color light therapy, designed to detoxify, energize, and accelerate muscle recovery through cutting-edge infrared technology.",plunge,https://plungesaunafinder.com/new-jersey/cranford/heal-glow,False,
Mana Wellness & Aesthetics,3125 NJ-10 Suite 2B,Denville,NJ,07834,US,40.870086,-74.5171142,(201) 824-2200,https://manawellnessandaestheticsgroup.com/,5.0,34.0,"Cold Plunge, Cryotherapy, Infrared Sauna, Red Light Therapy, Traditional Sauna",,ChIJU-k88nILw4kR3MDgtvR9U0o,"Cold Plunge available in Denville, New Jersey. Private Session available.",plunge,https://plungesaunafinder.com/new-jersey/denville/mana-wellness-aesthetics,False,
Rebalance Massage Clinic & Mobile Massage,577 Cranbury Rd STE C3,East Brunswick,NJ,08816,US,40.4121718,-74.418262,(732) 422-6364,http://www.rmclinics.com/,4.9,140.0,"Infrared Sauna, Massage, Lymphatic Drainage",,ChIJq1RuWMnFw4kRlkKUEXcvyxo,"Infrared Sauna available in East Brunswick, New Jersey. Membership available.",plunge,https://plungesaunafinder.com/new-jersey/east-brunswick/rebalance-massage-clinic-mobile-massage,False,
REVIVE by Carbone,246 Industrial Wy W,Eatontown,NJ,07724,US,40.2760526,-74.0576765,(732) 807-5771,http://www.revivebycarbone.com/,5.0,10.0,"Infrared Sauna, Cold Plunge, Red Light Therapy, Massage",,ChIJ-eHvmMsXiAsRExVGRt-QVqk,"Infrared Sauna available in Eatontown, New Jersey. Private Session available.",plunge,https://plungesaunafinder.com/new-jersey/eatontown/revive-by-carbone,False,
Restore Hyper Wellness,905 River Rd unit 9b,Edgewater,NJ,07020,US,40.824893,-73.9740377,(201) 940-7525,http://www.restore.com/locations/nj-edgewater-nj021?utm_source=gmb&utm_medium=Yext&y_source=1_OTc4MTkxODgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.2,72.0,"Cryotherapy, Red Light Therapy, Infrared Sauna",,ChIJAQAAVFD2wokRL1KPBN2Xyo8,"Cryotherapy available in Edgewater, New Jersey. Membership available.",plunge,https://plungesaunafinder.com/new-jersey/edgewater/restore-hyper-wellness-905,True,Restore Hyper Wellness
Cafe Island,1777 Lincoln Hwy,Edison,NJ,08817,US,40.5140839,-74.4069465,(732) 823-6916,https://www.islandspasauna.com/full-menu,4.3,11.0,"Infrared Sauna, Massage, Traditional Sauna",,ChIJE5iBuSjDw4kRNo7eTeZCnsg,"Traditional Sauna available in Edison, New Jersey. Day Pass available.",plunge,https://plungesaunafinder.com/new-jersey/edison/cafe-island,False,
Island Spa & Sauna,1769 Lincoln Hwy,Edison,NJ,08817,US,40.514064,-74.406938,(732) 253-7379,http://www.islandspasauna.com/,4.5,3438.0,Traditional Sauna,,ChIJjSmrWd_Hw4kRJ87lJumeh_k,"Discover traditional sauna excellence at Island Spa & Sauna in Edison, New Jersey. This Korean-inspired day spa features five unique dry saunas crafted from clay, rock salt, and charcoal, offering a transformative thermal therapy experience across themed rooms with precise temperature and wellness-focused design.",plunge,https://plungesaunafinder.com/new-jersey/edison/island-spa-sauna,False,
Enso Sauna Studio,155 N Dean St #1B,Englewood,NJ,07631,US,40.8986199,-73.9712029,(914) 594-5442,https://ensosauna.com/,5.0,15.0,"Infrared Sauna, Cold Plunge, Red Light Therapy, Massage, Lymphatic Drainage",,ChIJ5eCphkLxwokRR_mLFOnHOQQ,"Infrared Sauna available in Englewood, New Jersey. Day Pass available.",plunge,https://plungesaunafinder.com/new-jersey/englewood/enso-sauna-studio-155,False,
DnG Wellness Center,41 Sylvan Ave Ste 4,Englewood Cliffs,NJ,07632,US,40.8675208,-73.9584662,(201) 937-5467,https://www.dngwellness.com/,5.0,15.0,"Infrared Sauna, PEMF Therapy, Massage",,ChIJGfLpnbX2wokRyyTEXmXCrqY,"Infrared Sauna available in Englewood Cliffs, New Jersey. Private Session available.",plunge,https://plungesaunafinder.com/new-jersey/englewood-cliffs/dng-wellness-center,False,
ChillRx Cryotherapy Marlboro,"114 US-9 Marlboro, Plaza",Englishtown,NJ,07726,US,40.3513436,-74.30474,(732) 252-5188,https://marlboro.chillcryo.net/,4.7,100.0,"Infrared Sauna, Cryotherapy",,ChIJ6yr9NSTTw4kRFbyEiaIoFAE,"Infrared Sauna available in Englishtown, NJ. Private Session available.",plunge,https://plungesaunafinder.com/new-jersey/englishtown/chillrx-cryotherapy-marlboro,False,
Halo Wellness Center,968 NJ-73,Evesham,NJ,08053,US,39.856152,-74.9212176,(856) 574-4433,http://elevateyourhealth.com/,4.9,63.0,"Infrared Sauna, Red Light Therapy, Halotherapy, PEMF Therapy, Massage, Lymphatic Drainage",,ChIJ5ydb8QczwYkRhc-AFTWyUt4,"Infrared Sauna available in Evesham, New Jersey. Membership available.",plunge,https://plungesaunafinder.com/new-jersey/evesham/halo-wellness-center,False,
BRC Day Spa & Sauna Resort,24-20 Broadway,Fair Lawn,NJ,07410,US,40.9226875,-74.1105036,(201) 254-0604,http://brc-spa.com/,4.3,1304.0,Infrared Sauna,,ChIJBcLP-6T7wokRuKVIC84zIIY,"Discover thermal wellness at BRC Day Spa & Sauna Resort in Fair Lawn, New Jersey. This cutting-edge facility offers an immersive infrared sauna and ice cold plunge experience, featuring Solocarbon Full Spectrum technology and a range of healing thermal treatments that promise ultimate recovery and rejuvenation.",plunge,https://plungesaunafinder.com/new-jersey/fair-lawn/brc-day-spa-sauna-resort,False,
beem® Light Sauna Fanwood,282 South Ave #103,Fanwood,NJ,07023,US,40.6410596,-74.3828832,(908) 323-1757,https://www.beemlightsauna.com/location/fanwood,,,"Infrared Sauna, Red Light Therapy",,,"Infrared Sauna available in Fanwood, New Jersey. Membership available.",plunge,https://plungesaunafinder.com/new-jersey/fanwood/beem-light-sauna-fanwood,True,beem Light Sauna
Saunalicious,465 New Brunswick Ave,Fords,NJ,08863,US,40.527385,-74.3105391,(732) 510-5357,https://saunalicious.as.me/schedule/67820b2b,5.0,34.0,Traditional Sauna,,ChIJQYtheoCzw4kRbw85U0c4E98,"Discover Saunalicious, a wellness destination situated in Fords, New Jersey. Located at 465 New Brunswick Ave, this facility offers potential thermal therapy experiences for recovery and wellness enthusiasts, with access available through direct contact for personalized thermal health services.",plunge,https://plungesaunafinder.com/new-jersey/fords/saunalicious,False,
Paradise Spa & Sauna,100 Linwood Plaza,Fort Lee,NJ,07024,US,40.861009,-73.971275,(201) 482-4299,https://www.paradisefortlee.com/,3.7,271.0,Traditional Sauna,,ChIJVeNz4Nz2wokRfwRz65cHm00,"Paradise Spa & Sauna delivers an authentic Korean traditional sauna and cold plunge experience in Fort Lee, New Jersey. Located at 100 Linwood Plaza, this facility offers three unique dry saunas, including a Himalayan Salt Room, complemented by a refreshing cold plunge for complete thermal therapy recovery.",plunge,https://plungesaunafinder.com/new-jersey/fort-lee/paradise-spa-sauna,False,
SweatHouz Garwood Contrast Therapy Studio,410 South Ave,Garwood,NJ,07027,US,40.65144,-74.3261617,(908) 795-8139,https://sweathouz.com/garwood-book-now/,4.8,108.0,Infrared Sauna,,ChIJ8V7cEFuxw4kR7ephe6C3X94,"SweatHouz Garwood delivers an immersive contrast therapy experience in the heart of New Jersey. Located in Garwood, this studio combines premium infrared saunas and cold plunge technology, offering targeted thermal wellness through precise heat and cold exposure designed to optimize recovery and mental clarity.",plunge,https://plungesaunafinder.com/new-jersey/garwood/sweathouz-garwood-contrast-therapy-studio,True,SweatHouz
The Body Is Art Aesthetic & Wellness Spa,941 White Horse Ave # 5,Hamilton Township,NJ,08610,US,40.2039788,-74.6957039,(609) 807-2202,https://thebodyisart.com/,5.0,138.0,"Infrared Sauna, Massage, Lymphatic Drainage",,ChIJcSXpbC1ZwYkR2GK8Ko-lxP8,"Infrared Sauna available in Hamilton Township, New Jersey. Private Session available.",plunge,https://plungesaunafinder.com/new-jersey/hamilton-township/the-body-is-art-aesthetic-wellness-spa,False,
Ni-Kahchi Pure,649 White Horse Pike Suite 3,Hammonton,NJ,08037,US,39.6731296,-74.8265931,(609) 481-2505,https://www.ni-kahchi.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2977962128116331135,5.0,33.0,"Cryotherapy, Float, Infrared Sauna, Massage, Traditional Sauna",,ChIJs8irs_MpwYkRyyogyl18WBw,"Traditional Sauna available in Hammonton, New Jersey. Membership available.",plunge,https://plungesaunafinder.com/new-jersey/hammonton/ni-kahchi-pure,False,
The Salty Moon Wellness Center and Spa,390 Amwell Rd Suite 508,Hillsborough Township,NJ,08844,US,40.5009014,-74.6411869,(908) 369-3130,http://www.thesaltymoonspa.com/,5.0,51.0,"Infrared Sauna, Halotherapy, Float, Red Light Therapy, Massage, Lymphatic Drainage, Cryotherapy",,ChIJ4YSwCXfrw4kRx1TDSXa4F_U,"Infrared Sauna available in Hillsborough Township, New Jersey. Day Pass available.",plunge,https://plungesaunafinder.com/new-jersey/hillsborough-township/the-salty-moon-wellness-center-and-spa,False,
Psyth Sauna,36 Newark St. Suite 402,Hoboken,NJ,07030,US,40.7367805,-74.0294212,(888) 611-3747,https://psythsauna.com/,4.7,40.0,"Infrared Sauna, Red Light Therapy, Halotherapy",,ChIJbSW25UNZwokR7ChDLxWK8wo,"Infrared Sauna available in Hoboken, New Jersey. ",plunge,https://plungesaunafinder.com/new-jersey/hoboken/psyth-sauna,False,
Spacuzzi Services LLC,504 Whitesville Rd,Jackson Township,NJ,08527,US,40.0594607,-74.2617884,(201) 613-4800,http://www.spacuzzi.com/,4.0,4.0,"Infrared Sauna, Steam Room, Traditional Sauna",,ChIJBYWxAPB4wYkRP9oTnYEHAfs,"Traditional Sauna available in Jackson Township, New Jersey. ",plunge,https://plungesaunafinder.com/new-jersey/jackson-township/spacuzzi-services-llc,False,
Basebody Spa,60 Christopher Columbus Dr,Jersey City,NJ,07302,US,40.718783,-74.0399447,(201) 332-2866,http://www.basebodyspa.com/,4.0,43.0,"Infrared Sauna, Massage, Steam Room",,ChIJ15Rs2K1QwokReeqLYUmxYqc,"Infrared Sauna available in Jersey City, New Jersey. Private Session available.",plunge,https://plungesaunafinder.com/new-jersey/jersey-city/basebody-spa,False,
Enso Sauna Studio,390 Central Ave,Jersey City,NJ,07307,US,40.748071,-74.0476637,(201) 479-4328,https://www.ensosauna.com/,5.0,82.0,"Infrared Sauna, Cold Plunge, Red Light Therapy, Massage, Lymphatic Drainage",,ChIJPXEQEcpXwokRRAvXVvBOevY,"Infrared Sauna available in Jersey City, New Jersey. Day Pass available.",plunge,https://plungesaunafinder.com/new-jersey/jersey-city/enso-sauna-studio,False,
META Bodywork,75 Montgomery St #202,Jersey City,NJ,07302,US,40.7164763,-74.0376927,(551) 324-7100,https://metabodywork.com/,4.9,139.0,"Infrared Sauna, Lymphatic Drainage, Massage, Float",,ChIJ-Sf6bzZRwokRttfhCQaNH3Y,"Infrared Sauna available in Jersey City, New Jersey. Private Session available.",plunge,https://plungesaunafinder.com/new-jersey/jersey-city/meta-bodywork,False,
Salvation Wellness,30 Provost St,Jersey City,NJ,07302,US,40.7209665,-74.0392757,(551) 689-0763,https://salvationwellness.com/,4.6,351.0,"Infrared Sauna, Massage",,ChIJg1_hb5v8ZUARgRYbov8uQsM,"Infrared Sauna available in Jersey City, New Jersey. Membership available.",plunge,https://plungesaunafinder.com/new-jersey/jersey-city/salvation-wellness,False,
om.life Wellness * Modern Recovery Spa,18 Park View Ave Suite 2A,Jersey City,NJ,07302,US,40.713874,-74.0432827,(201) 333-8116,https://www.om.life/,4.7,157.0,Infrared Sauna,,ChIJX_pnmLpQwokRrlyyzTc6hl4,"om.life Wellness brings advanced infrared sauna and cold plunge therapy to Jersey City's Waterfront. Located in Suite 2A at 18 Park View Ave, this modern recovery spa offers cutting-edge Fire & Ice contrast therapy experiences with customizable infrared sessions and guided cold immersion.",plunge,https://plungesaunafinder.com/new-jersey/jersey-city/om-life-wellness-modern-recovery-spa,False,
Sculpt Fitness,505 N Michigan Ave,Kenilworth,NJ,07033,US,40.6862826,-74.2927375,(908) 964-1120,http://sculptfitnessnj.com/,4.4,44.0,"Infrared Sauna, Massage, Traditional Sauna",,ChIJFRUFkX6tw4kRuw_msGKuByw,"Traditional Sauna available in Kenilworth, New Jersey. Day Pass available.",plunge,https://plungesaunafinder.com/new-jersey/kenilworth/sculpt-fitness,False,
East Coast Float Spa Princeton,530 Lawrence Square Blvd S,Lawrence Township,NJ,08648,US,40.271612,-74.6731562,(609) 557-1244,https://www.eastcoastfloatspa.com/,5.0,237.0,"Float, Infrared Sauna, Red Light Therapy, Massage",,ChIJ74sqpe3hw4kRMN0QCTOtA14,"Float available in Lawrence Township, New Jersey. Day Pass available.",plunge,https://plungesaunafinder.com/new-jersey/lawrence-township/east-coast-float-spa-princeton,False,
Restore Hyper Wellness,3371 U.S. Rte 1 Unit 19,Lawrence Township,NJ,08648,US,40.2983166,-74.6846809,(609) 356-0291,http://www.restore.com/locations/nj-lawrenceville-nj002?utm_source=gmb&utm_medium=Yext&y_source=1_NDc5NDI3MTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.9,127.0,"Cryotherapy, Red Light Therapy, Infrared Sauna",,ChIJochq3p_hw4kRtFamoyy5uE8,"Cryotherapy available in Lawrence Township, New Jersey. Membership available.",plunge,,True,Restore Hyper Wellness
Fierce Lioness Fitness,2000 Grier Ave,Linden,NJ,07036,US,40.644143,-74.2243752,(908) 418-1220,http://www.fiercelionessfitness.com/,5.0,92.0,"Infrared Sauna, Massage, Traditional Sauna",,ChIJVS05bYpNwokRmor4sFbqC4I,"Traditional Sauna available in Linden, New Jersey. Membership available.",plunge,https://plungesaunafinder.com/new-jersey/linden/fierce-lioness-fitness,False,
"HOTWORX - Livingston, NJ - Town Center",1140 Town Center Way,Livingston,NJ,07039,US,40.7966823,-74.3146871,(973) 494-5736,https://www.hotworx.net/studio/livingston-towncenter,4.9,20.0,Infrared Sauna,,ChIJs4Ccjkapw4kRoKNDXAhClz0,"Infrared Sauna available in Livingston, New Jersey. Membership available.",plunge,https://plungesaunafinder.com/new-jersey/livingston/hotworx-livingston-nj-town-center,True,HOTWORX
King's Court Health & Sports Club,525 Riverside Ave,Lyndhurst,NJ,07071,US,40.811696,-74.1369332,(201) 460-0088,https://gold-amethyst-2gmm.squarespace.com/,3.9,135.0,"Hot Tub, Infrared Sauna, Steam Room, Traditional Sauna",,ChIJQ7m3SfdVwokRTxwQOG1iRl8,"Traditional Sauna available in Lyndhurst, New Jersey. Membership available.",plunge,https://plungesaunafinder.com/new-jersey/lyndhurst/king-s-court-health-sports-club,False,
Mobile Sauna,4 Brook St,Mahwah,NJ,07430,US,41.1053684,-74.1525025,(570) 990-9980,http://www.royalsauna.org/,5.0,5.0,"Infrared Sauna, Traditional Sauna",,ChIJm8zelgjhwokR0BJ4C0IqHdg,"Traditional Sauna available in Mahwah, New Jersey. Private Session available.",plunge,https://plungesaunafinder.com/new-jersey/mahwah/mobile-sauna,False,
Himalayan Salt Cave Spa & Float,330 US-9,Manalapan Township,NJ,07726,US,40.3092845,-74.3034786,(732) 972-8888,https://www.himalayansaltcavespa.com/,4.8,850.0,"Infrared Sauna, Float, Halotherapy, Massage, Lymphatic Drainage, Red Light Therapy",,ChIJZfTDAvjTw4kRfSYH7T-Ui-A,"Infrared Sauna available in Manalapan Township, New Jersey. Day Pass available.",plunge,https://plungesaunafinder.com/new-jersey/manalapan-township/himalayan-salt-cave-spa-float,False,
Sunshine Kates,87 Union Ave,Manasquan,NJ,08736,US,40.1193586,-74.0514243,,http://www.sunshinekates.com/,5.0,26.0,"Infrared Sauna, Massage, Float",,ChIJG8mrSBwmwokRbsUtKoMP48g,"Infrared Sauna available in Manasquan, New Jersey. Private Session available.",plunge,https://plungesaunafinder.com/new-jersey/manasquan/sunshine-kates,False,
Fire & Ice Express,300 S Lenola Rd #20,Maple Shade,NJ,08052,US,39.9475032,-74.9719282,(856) 533-8905,https://fireicex.com/,4.9,27.0,"Cold Plunge, Infrared Sauna, Steam Room, Traditional Sauna",,ChIJs3kPim_LxokRE1sVzutJYD0,"Traditional Sauna available in Maple Shade, New Jersey. Day Pass available.",plunge,https://plungesaunafinder.com/new-jersey/maple-shade/fire-ice-express,False,
FLOAT,27 N Maple Ave,Marlton,NJ,08053,US,39.8952583,-74.9210202,(609) 712-1618,http://floatsnj.com/,4.9,189.0,"Float, Infrared Sauna, Cold Plunge, PEMF Therapy",,ChIJv4r9hYc0wYkR2Yexf2_QSTg,"Float available in Marlton, New Jersey. Day Pass available.",plunge,https://plungesaunafinder.com/new-jersey/marlton/float,False,
Restore Hyper Wellness,1041 NJ-73,Marlton,NJ,08053,US,39.9106292,-74.9418029,(856) 595-9027,https://www.restore.com/locations/nj-marlton-nj001?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk4OTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,5.0,503.0,"Cryotherapy, Red Light Therapy, Infrared Sauna",,ChIJJ0qOYfQ1wYkRJvJj637psMw,"Cryotherapy available in Marlton, New Jersey. Membership available.",plunge,https://plungesaunafinder.com/new-jersey/marlton/restore-hyper-wellness-marlton,True,Restore Hyper Wellness
Active Fitness,180 NJ-70,Medford,NJ,08055,US,39.900516,-74.8308827,(609) 714-8808,https://theactivefitness.com/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-the-active-fitness,4.6,48.0,"Cold Plunge, Infrared Sauna, Massage",,ChIJjy7rW2I3wYkRvQeNDUMXNlU,"Cold Plunge available in Medford, New Jersey. Day Pass available.",plunge,https://plungesaunafinder.com/new-jersey/medford/active-fitness,False,
